landuse,Geology,DEM,Slope,Curvature,Aspect,NDVI,SPI,TWI,dis2catchment,dis2drainage,dis2road,dis2faults,X,Y,label
3,3,323,22.67180061,30.96982002,244.9831085,7092,2.815961599,4.561797619,717.8202695,510.1379256,419.6892638,571.850423,814294.7875,812291.2537,1
3,3,534,41.39491272,1.794783831,193.2405243,6206,1.483263135,1.73561275,516.3811328,456.7496784,274.8075077,442.2395985,813528.2111,812509.8512,1
3,3,479,37.12862015,27.68403625,180,6788,1.331150889,1.887724876,539.3125966,407.2804415,327.8289825,386.2184272,813142.9932,812165.3114,1
2,3,290,27.94865227,22.92917252,272.7263184,7657,0.975616455,2.24325943,1252.523188,76.53985215,44.33641322,221.0625694,807467.7807,812591.8819,1
2,3,240,37.12879562,24.70287323,143.1300964,6284,2.37087822,2.927439213,1209.08366,68.91094418,28.91723604,143.8965065,805836.3595,812509.836,1
2,3,138,37.09898758,28.81235504,115.7099533,6690,1.330076098,1.888799787,1163.976106,103.9147907,89.28109575,82.81944495,805985.7655,814198.9225,1
2,3,287,36.88218689,33.41803741,250.3461761,6570,1.322202563,1.896673203,1042.470789,78.35145059,219.0657956,67.42220702,807249.1349,813268.8415,1
2,3,271,28.37231827,29.68528175,217.405365,7138,1.686535478,2.918634653,1060.464715,57.39858373,226.8447526,93.53394642,806772.104,812170.6475,1
3,3,293,31.20196533,14.88171291,270,7298,1.10801518,2.110860586,1009.504087,289.1391422,19.9627753,450.3520151,807473.528,812584.1392,1
3,3,295,23.81916618,35.61810684,30.96375656,7061,0.791752398,2.427123547,193.1150904,308.5723939,11.01844186,286.6415889,807130.822,812495.3949,1
3,3,271,32.3097229,42.49397659,151.3895416,6887,0.804648995,1.721079707,284.2437456,381.7771778,57.91509626,281.0534029,806878.3613,812099.1914,1
2,3,171,35.85469818,12.80359459,102.0947571,6380,0.938068688,1.587659955,186.3273277,400.2635096,121.7209992,590.8732938,805896.7975,814133.4819,1
2,3,132,29.43669319,29.19717407,116.5650482,6432,2.13590765,3.280192852,124.9058751,382.9390724,204.8053742,622.3587628,805997.972,814211.1651,1
3,3,195,28.16261292,19.34424782,81.86989594,6493,0.984613538,2.234262228,377.380311,420.8980354,196.5536784,358.0853961,805852.7945,814122.4627,1
3,3,233,26.4317112,15.99094391,113.9624863,7639,0.910462439,2.308413506,422.2783313,426.3616258,136.5558546,464.5889627,815121.2228,812495.3676,1
2,3,17,47.09795761,30.86625099,129.2894135,7186,1.336162329,1.189566374,619.1098309,291.4990112,364.6535944,417.1168334,819904.6669,814123.5034,1
2,3,101,40.99285126,64.56031036,295.8209839,6977,1.122529984,1.403198719,26.52241427,260.9326902,14.7727657,1.488986715,808057.5063,811034.0963,1
2,3,191,36.3433876,10.64601803,202.1663513,7447,0.955985129,1.569743514,19.28690306,621.7508001,19.75459905,343.1401099,808360.0018,811460.6916,1
2,3,252,33.27000046,59.98389816,180,6959,1.53461194,2.377411127,64.41800325,102.7515664,391.227983,351.1926096,808471.2052,811531.5557,1
2,3,260,34.46902084,36.5639534,197.1027374,7169,1.233267307,1.985608578,22.53735401,61.51027716,400.5333253,426.6184859,808497.0046,811539.0407,1
3,3,359,41.7624321,32.70547867,222.7093964,6408,1.496184111,1.722691774,16.47430076,92.58307595,44.59275201,94.03780909,808793.0848,811171.0864,1
2,3,376,42.45122528,14.6960516,204.4439545,6442,1.173777699,1.351951003,51.0596715,19.29367268,214.6539871,951.6156982,808825.2582,811183.5747,1
2,3,341,34.28718185,22.94877815,182.1210938,6758,1.226457,1.992418766,93.96160253,45.12635654,120.7217759,440.2445945,808815.3651,811142.4189,1
2,3,379,42.29843521,43.52457428,123.6900711,6823,1.168421745,1.357306957,6.764827806,83.20333872,110.2168796,489.0880394,808898.3354,811184.2698,1
2,3,473,48.25623703,5.016424656,187.7651672,5784,1.376773834,1.148954868,564.8628845,76.44735631,383.2265234,388.5021352,809081.0953,811738.5285,1
2,3,481,42.53812027,1.355484128,211.5042725,6357,1.523396015,1.695479751,582.1990425,93.90049312,370.8472225,405.689652,809197.3522,811730.1836,1
2,3,418,35.68674469,21.9349823,198.4349518,6536,1.278461576,1.94041431,591.3474099,115.794983,376.8012422,427.7270957,809157.5908,811660.5297,1
2,3,503,37.46193695,47.50683594,287.2414551,5744,1.689793468,2.222229719,421.2860945,44.97224258,283.8033925,421.8783138,809005.0035,811818.2838,1
2,3,611,39.4864502,34.9654274,229.9697418,5834,1.06920588,1.456522822,208.9968138,122.0665365,129.815354,453.1234089,809538.3055,811702.399,1
2,3,600,40.30835342,44.49949265,120.3791275,6146,1.791505098,2.120517969,99.67600659,122.9825577,73.42737766,331.7278061,809602.3032,811693.8712,1
2,3,554,49.45634842,21.74192238,166.2637329,7060,1.765624881,1.453251004,94.19522494,114.0003516,69.94021042,347.0260807,809657.8749,811668.6135,1
2,3,308,20.17485619,65.02016449,285.9454041,6527,0.608215928,2.610659838,175.0758575,15.61273139,151.1485544,604.0410357,808803.7188,810491.5063,1
3,3,293,36.34292984,16.715271,202.1663513,7012,1.302541971,1.916333795,157.7541294,304.8942677,118.0081388,386.5543168,808764.474,810552.356,1
3,3,107,39.79885101,32.48566055,88.26429749,7504,1.426877856,1.791998029,22.24364531,150.2850341,56.27098871,118.2472437,809163.0237,809871.8774,1
3,3,165,42.42933273,61.42946625,173.6598053,7837,1.173010349,1.352718353,22.86347686,168.8619853,129.9952332,277.4290507,810451.6034,810880.3446,1
2,3,513,41.8081131,38.18566895,163.6104584,7071,3.695013285,3.918311596,55.45533473,116.551814,87.39023969,239.7312592,810129.1078,811699.9689,1
2,3,209,9.068105698,59.28609848,198.4349518,7512,3.07020998,6.740339756,50.50690969,110.9902753,88.32084171,243.2617532,810992.4334,811063.905,1
2,3,583,56.35840607,36.48749161,130.9143829,6764,2.709883928,1.895286322,4.075255499,149.0478665,217.9979635,45.37196423,810185.8545,811908.6796,1
2,3,118,23.53915596,48.86352158,259.9920349,7763,2.223650932,3.885596752,14.79942979,152.9582733,232.9048112,43.01152471,808178.8511,810240.3633,1
2,3,296,34.28684616,14.07948494,141.0090027,6542,1.226444483,1.992431283,19.56471304,194.5995158,191.512683,81.67820069,808809.3279,810460.9204,1
3,3,121,29.43471146,64.16394043,280.3048401,6618,1.037214518,2.181661367,61.49836627,152.8636488,172.0418445,49.4597831,809263.5655,809827.2156,1
3,3,122,23.32632256,28.57905769,200.5560455,6729,1.461431384,3.143738747,33.92859056,166.5352253,185.2472327,66.36443292,808472.5145,809651.044,1
2,3,151,38.58998489,57.00379181,34.69515228,7792,1.3837955,1.835080385,48.39241917,226.6297806,149.1561697,102.1354116,808353.6002,810216.7766,1
2,3,466,42.29831314,30.9371376,146.3099365,6787,1.861564636,2.050458431,19.41647749,57.2174144,240.1516982,42.79025638,809415.1193,810953.1485,1
2,3,74,28.21354485,37.30721664,131.1859283,7715,0.640174985,1.885553718,27.43234854,216.3376029,388.291285,249.4404753,809167.6197,809659.49,1
2,3,169,30.15464973,17.12278557,87.51044464,7693,4.467552662,5.553717613,53.0944973,219.0934559,407.2096349,266.8988187,809540.3682,810173.9249,1
2,3,69,26.37203979,59.01819992,194.7435608,7071,0.561274052,1.964454651,46.39033299,31.98134368,180.3174657,39.83648292,807961.9754,810822.3443,1
2,3,296,31.63596344,26.50229073,145.0079803,6542,1.125042558,2.093833208,13.71935567,63.72257804,238.4778044,97.5863639,808813.781,810462.5539,1
2,3,263,37.12832642,13.9992609,180,7523,1.33114028,1.887735486,236.6867481,45.40930427,40.38458237,90.81136802,812703.518,811584.8697,1
2,3,220,41.18321991,57.22396469,146.7682953,7506,1.129237533,1.39649117,240.9466094,47.42063349,46.47261924,98.66527002,812974.3318,811434.0081,1
2,3,272,32.75669098,5.613567352,131.8201752,7278,1.16842854,2.050447226,318.15976,1.471200274,158.8386023,23.67321128,813279.7224,811553.2667,1
2,3,188,28.58010101,21.360672,103.3924942,7465,1.348614812,2.563408136,553.420836,247.6335808,133.4705321,266.4173809,814446.9578,811878.0214,1
2,3,54,18.70378685,48.52023697,296.5650635,7139,1.219516397,3.385653734,4.894444463,46.33703754,123.6235208,1088.557876,807940.1952,808748.5576,1
2,1,38,39.1427269,45.71635437,150.2551117,8302,1.056967258,1.468761325,26.08756726,5.822643479,169.195992,1090.15716,810565.9501,807950.2556,1
2,1,31,14.02804184,38.99868774,135,7544,-0.124038585,2.64976716,25.24955204,44.22904867,290.5886937,1154.218472,809878.5107,807860.1743,1
2,3,70,25.46028137,28.74570847,147.9946136,6022,0.520789266,2.004939556,22.38239597,80.99484543,181.1440107,867.4781005,801749.056,809115.5158,1
2,3,219,34.5767746,27.76451111,246.2505035,6453,1.237294912,1.981580853,12.18282043,70.76903762,216.6128272,881.9356357,803252.3737,810993.1151,1
2,3,162,28.16141319,50.14565659,135,7379,0.63798964,1.887739062,2427.953799,437.9665603,351.9191688,136.9088926,807270.6168,811388.8325,1
2,3,191,22.6713295,33.80688095,205.0168915,7644,0.736496806,2.48237896,2922.022171,230.9360154,192.1123534,756.2098723,806861.7921,811037.4387,1
2,3,122,35.85344696,33.29116058,167.9052429,7644,1.284596205,1.93427968,2944.253764,207.876964,199.999476,738.3189509,807407.6185,811641.4974,1
2,3,163,29.91890144,54.15087891,127.8749847,7485,1.056860209,2.162015676,3040.95396,234.4246486,87.47149151,671.1273216,807181.4863,811742.0543,1
2,3,259,22.59713173,40.46363831,255.9637604,7322,0.732851148,2.486024618,3250.544888,242.0368922,20.77883759,841.4403474,806864.0066,811969.1089,1
2,3,242,47.29962921,39.65905762,207.7585449,7686,1.343222857,1.182505846,3819.481945,71.63500377,309.5982203,609.6474138,807179.0948,811975.6417,1
2,3,218,45.14313889,29.14513206,218.884491,7692,1.614434361,1.604441404,4562.990376,834.2923934,175.7735496,7.705950821,807234.9411,811920.3285,1
2,3,229,25.89295387,68.28173065,188.9726257,7789,1.57984817,3.02532196,3771.027339,201.0931765,83.62602535,131.34409,807244.4456,811943.048,1
2,3,229,34.57724762,22.95679092,156.2505035,7833,1.237312555,1.98156333,3758.138838,445.2596455,81.32431761,121.8989004,807259.4072,811950.7003,1
2,3,235,48.02342224,66.73337555,129.4724579,7833,1.368598104,1.15713048,3835.885053,440.5369715,37.39976356,51.66997216,807270.3748,811968.6984,1
2,3,213,44.83276749,62.84046173,113.9624863,8018,1.603600264,1.615275621,4758.382411,1027.32749,62.71596273,122.6588373,807395.7609,811991.2103,1
2,3,138,34.46810913,35.20318985,197.1027374,7874,1.579806685,2.332216501,4766.427661,1019.520189,56.77809906,116.3091679,806274.1895,809692.3993,1
2,3,365,12.7190361,52.42937469,243.4349518,6488,0.814075708,3.791094542,5846.243909,542.1349016,100.6443994,916.6085061,805928.3249,810084.8952,1
2,3,363,21.02518654,58.12477493,246.8014069,7483,3.218233585,5.130540848,4501.174679,450.8299722,128.583626,311.0941992,805920.4143,810098.0151,1
2,3,113,22.67072487,53.17053986,25.01689339,7959,3.444517374,5.190458775,4475.719016,482.475985,148.0747446,294.6698214,805605.5778,809424.3636,1
2,3,295,34.46791458,50.95245361,162.8972778,7171,1.233225822,1.985649943,3051.155012,608.5079831,777.6101354,33.47627478,805148.0857,809297.0353,1
2,3,292,29.96534538,40.81861496,156.8014069,7171,3.138175964,4.239583015,2253.897246,239.7766211,134.6708462,103.4837194,805157.2121,809287.6263,1
2,3,169,33.57822418,63.7756424,81.25383759,7742,1.199739933,2.019135952,4661.366219,541.2729943,244.6953249,397.596249,804711.5549,811798.9455,1
1,3,170,36.85017776,46.14590454,225,7309,0.974465072,1.551263571,4315.202656,720.829688,75.19948546,333.0945743,806067.0453,811564.4496,1
2,3,182,38.5904274,26.30651855,341.5650635,7063,1.383811235,1.83506465,2917.051604,833.9515584,551.9079332,47.37835848,805782.9517,811081.1645,1
2,3,191,34.28713608,44.38844681,308.9909973,7211,1.226455212,1.992420554,2239.221809,320.9977507,258.9182594,455.7621962,805777.3688,811046.3805,1
2,3,80,27.06543541,15.92091846,290.2248535,7685,3.01742506,4.36033392,4524.088848,461.8652502,153.1757267,287.5289669,806564.4286,809515.6719,1
2,3,241,25.58537483,38.86575317,198.4349518,7736,1.566125035,3.039045095,3608.520517,150.727279,195.4218893,570.1931623,804736.6698,810658.3432,1
2,3,258,12.24792004,27.46457672,35.53767776,7026,4.488682747,7.543631554,4026.487879,43.05545335,339.3528807,976.731082,804486.8846,810942.3703,1
2,3,326,18.212883,53.68018341,274.3987122,5922,1.596451283,3.81964922,3750.208114,405.9830793,105.5918865,90.82871378,804017.6142,811407.6878,1
2,3,323,34.46804047,28.37951469,162.8972778,6673,1.985269189,2.737684011,3250.241981,247.6981979,17.37366704,835.8244946,803837.6905,809548.9577,1
2,3,346,33.69118118,23.26249695,299.4758911,6239,0.857441247,1.668287396,3036.24658,628.4232134,777.1081563,47.03455429,804032.686,809544.1349,1
2,3,163,34.57718277,10.99858761,203.7494965,7782,2.33592248,3.080178022,2908.280338,806.0408561,526.9650517,50.73653501,807431.6975,811820.7693,1
2,3,139,44.97951126,51.46363449,225,7367,1.262149096,1.263579607,3666.502916,314.7610809,170.8053215,846.6336024,807353.7836,811670.8288,1
2,3,142,28.63158417,53.97705078,213.6900635,7276,1.350752473,2.561270475,3705.405433,199.640454,265.6466031,774.4057604,807343.6591,811678.5838,1
2,3,143,23.81884956,52.32135773,239.0362396,7367,1.138310909,2.773712158,3756.625676,138.344099,333.7674097,765.055212,807345.5978,811683.9691,1
2,3,151,31.28853607,8.369576454,184.7636414,7469,1.1114223,2.107453585,3735.255486,76.4028015,328.6411748,685.4762427,806001.0211,809703.0639,1
2,3,226,40.23223114,24.97787094,197.3540192,8050,1.788811207,2.123211861,3730.228351,90.65758667,325.6601487,694.9582777,805582.32,809967.8754,1
2,3,228,55.64995575,37.52198029,147.6803894,8082,1.990062475,1.22881341,3262.520074,472.6828886,148.4062852,228.8032006,806276.339,810164.1393,1
3,3,52,27.23531151,32.63963699,78.69007111,6899,3.247870445,4.57617569,3269.636939,466.7284192,137.5618774,241.1516228,805074.0009,811572.4259,1
2,3,188,32.5548439,22.27888489,161.5650482,7226,0.814100385,1.711628318,3272.222967,458.7710074,170.0130437,188.74494,807077.3923,811413.9749,1
3,3,275,37.93492889,35.33311844,240.9454041,7259,1.013708115,1.512020588,3228.979288,502.631045,195.5145563,181.3113498,806905.1271,811960.795,1
2,3,306,21.75201797,46.2366066,55.30484772,7076,1.789257169,3.626843214,3004.761485,614.7277992,745.498852,79.33526116,804080.6999,810040.8199,1
2,3,148,35.65628052,50.09854889,219.2894135,7433,1.277339101,1.941536665,12.89898686,87.67358289,15.22176088,1538.133797,802415.0416,808235.8973,1
3,3,194,39.48944092,63.87985229,207.349884,6724,1.069312215,1.456416488,60.21574352,47.71112058,56.84957407,1521.572808,802907.9156,807876.7392,1
3,3,205,39.16962051,22.58158112,286.189209,6635,1.05792594,1.467802763,29.75383034,77.80892266,31.09448247,1557.844555,803008.3316,807846.8916,1
2,3,301,38.16919327,13.56901455,227.6025696,6779,1.022132039,1.503596544,25.8234575,74.60440178,28.20422506,1525.347624,802923.5553,808212.3583,1
3,3,297,40.03388977,29.37216759,237.2647705,6979,1.435213089,1.783662796,88.63209185,13.50106715,94.59128037,1455.068443,802941.0389,808178.2694,1
3,3,289,38.73291779,14.78895664,245.8544617,6485,1.38890934,1.829966426,25.01792496,363.2526015,159.7475573,1910.770407,802950.167,808144.9046,1
2,2,83,35.31641769,29.20722389,175.9143829,6627,0.918216348,1.607512355,22.25984047,221.9407509,102.5218868,1879.967509,803076.7796,807297.7092,1
2,3,365,43.85765457,40.3840065,209.9315186,6774,1.222978354,1.302750349,67.90166864,123.1383639,273.2664264,1694.287461,803624.0216,808844.9338,1
2,3,324,27.23409843,23.54130936,258.6900635,7222,2.891143322,4.219552517,47.67200739,416.0422611,53.75503421,1827.937324,803643.0636,808746.8948,1
3,3,221,20.77461624,38.67849731,356.1859131,7603,1,1.8,39.21905291,544.0096309,42.8356276,1951.147591,802456.6148,808933.8046,1
3,3,128,41.46714783,47.40113831,271.6365662,6598,1.485804319,1.733071446,98.85072893,51.58038557,107.377929,1616.015494,802826.8835,807693.3565,1
3,2,110,27.9506855,30.69303703,272.7263184,7566,2.074314356,3.341785908,45.64681482,113.2446184,43.80038303,1657.468089,802775.4827,807640.714,1
3,3,39,36.05395508,35.87400055,213.6900635,7855,1.291959286,1.926916599,223.081547,653.4685445,84.13809431,1066.799128,803764.0154,807414.8105,1
2,3,57,49.57728195,26.00892639,205.4633484,6321,1.769899368,1.448976517,142.6408587,733.3095219,43.71773224,998.4087673,803839.9938,807384.8569,1
3,3,36,38.05355453,41.1429863,268.1524048,7597,1.017975926,1.507752776,146.2173074,738.1532004,120.2212572,1142.314213,804118.5016,807377.1817,1
2,3,17,23.54174232,31.38340759,280.0079651,7751,2.16488266,3.826581955,248.6145347,742.3599887,244.7122453,1304.416843,804097.8172,807327.2958,1
3,3,79,26.89784813,14.88202477,275.7106018,6781,0.584175527,1.941553116,320.503459,820.5302734,282.6758501,1455.555755,804227.2285,807338.4044,1
2,3,189,33.84603882,8.689476967,199.7988739,7525,3.512449265,4.31159687,369.0437544,839.074728,331.3186069,1408.806907,804001.1325,808150.7493,1
3,3,238,30.15827179,23.33575439,177.5104523,7059,1.066501021,2.152374744,296.0145333,504.7937135,89.54345233,566.4044809,803928.3698,808467.953,1
3,3,272,32.75984955,35.13370132,168.6900635,7045,1.168549657,2.050326109,221.8638307,580.2045805,32.51199275,567.4961442,804007.6167,808522.9354,1
2,3,300,36.87981033,31.41014099,227.7263184,7126,0.975542605,1.550186038,570.8013024,241.568256,58.60533807,919.8635586,803918.4203,808586.4433,1
2,3,263,37.37486649,26.21452904,187.5946503,6891,0.993497372,1.532231331,467.5256116,16.61792528,206.6579955,575.4431475,804329.4143,808485.7281,1
2,3,65,32.8795433,21.76390839,128.6598053,7466,0.826562643,1.699166059,344.5866312,163.753467,141.0900362,605.155634,804934.1144,808103.7642,1
2,3,51,40.97239685,45.28197098,125.5376816,7626,1.814956188,2.097066879,357.7421259,41.15578448,237.2925448,704.9243997,804953.6473,808095.1467,1
2,3,81,34.47209549,38.5370636,162.8972778,7024,1.233382225,1.985493541,41.37817649,186.9500914,40.96519419,1685.352305,804968.7678,808175.4238,1
2,3,74,47.34918594,3.670976877,88.66777802,7448,1.691531897,1.527343869,25.27799826,133.6029067,24.69667808,1617.341791,805151.5346,808422.155,1
2,3,135,32.55352783,19.74899864,198.4349518,7068,0.814049661,1.711678982,57.84813265,177.6409073,59.24079676,1659.73443,805017.5924,808664.6627,1
2,3,150,36.87986374,20.24358749,137.7263184,7160,0.975544572,1.550184131,25.67524445,111.628761,27.8486457,1628.350692,805075.0528,808694.7034,1
2,3,45,39.14302063,59.61933517,172.8749847,6710,1.40355134,1.815324426,36.34941623,146.5703471,36.72641938,1621.00301,805436.716,808521.6882,1
2,3,70,31.55337906,47.82803726,9.462321281,7335,0.77523911,1.750489593,59.29206219,172.487429,63.14025853,1644.730762,805258.936,808297.6888,1
2,3,173,27.06511497,49.35017014,290.2248535,7268,0.591396034,1.934332609,37.20841617,244.0979874,125.3731343,1725.694715,805008.9429,808764.2573,1
2,3,171,36.34202957,49.83502197,275.9061279,7268,1.302509069,1.916366816,44.97979585,304.8809987,178.5925841,1679.59761,805006.2634,808758.2678,1
3,3,291,34.71869659,26.52449036,169.5085297,7357,1.589164495,2.322858572,13.48503524,340.9780795,213.6706978,1643.948904,804994.7829,808968.1455,1
2,3,162,31.41908646,27.82003784,218.2901611,7268,1.809697509,2.795472622,114.1206521,291.5273951,119.5264401,1705.583183,805003.5839,808737.147,1
2,3,18,21.75451851,21.87704277,288.4349365,7528,2.636681795,4.474014282,112.9987645,400.325573,117.4510552,1823.64282,804101.5252,807320.6972,1
2,3,128,30.88867188,3.680617809,207.6459808,7393,1.847678423,2.875274897,61.26988925,579.2723341,60.32546704,1692.185748,805024.8506,808648.3318,1
2,3,49,48.12846375,16.01330566,217.6476288,6180,1.372285962,1.153442621,18.60771352,436.3311812,10.15657117,1623.909617,803817.9481,807390.1642,1
2,3,69,51.60540009,37.44778824,143.1300964,7417,1.495506883,1.03022182,17.61264259,498.5946776,16.50994296,1900.026419,805198.0978,808191.5046,1
2,3,45,37.55480194,55.42826843,23.19858932,7986,1.346575618,1.872300267,31.23880177,322.8714968,93.55152562,1686.538955,805309.9748,808319.729,1
2,3,104,41.5550766,29.37207031,184.8990936,7739,1.488896489,1.729979277,26.35228663,218.6447567,108.374376,1872.331772,805234.5486,808624.9702,1
2,3,21,35.55163574,56.95361328,317.8623962,0,0.926907063,1.59882164,2709.272596,457.8286942,310.6475215,655.9884154,819008.3078,810685.0357,1
2,3,57,22.59649849,42.92340851,284.0362549,7070,3.566033363,5.31926918,2745.008202,705.7992601,190.9766351,863.7991675,819021.1508,810281.0264,1
3,3,21,22.67118073,46.01875305,295.0169067,1906,1.429636717,3.175533533,4073.508572,488.0362454,20.02753345,1753.528237,818925.4856,810642.0869,1
2,3,39,38.92087173,15.29424953,180,7183,1.049052,1.476676702,3217.30019,968.8546567,5.778499758,1322.745393,816276.8251,808692.0688,1
2,2,107,30.48296356,47.91806412,59.03624344,6688,0.732931614,1.792797089,2899.925311,20.80469168,325.3544454,428.3207104,808708.4051,816336.976,1
2,2,139,26.78271484,30.87992859,306.8699036,6860,0.579187512,1.94654119,2927.156688,185.3766757,167.1372467,455.2329435,808895.4877,816248.3444,1
2,3,60,19.45979309,28.81958961,0,6059,0.56908226,2.649793625,24.879327,34.22941989,395.7661514,1805.956153,812128.9659,816036.2553,1
2,3,57,29.72903252,20.25292587,225,6270,2.435474157,3.555990458,45.99899702,13.93144896,375.6716891,1827.410025,812185.781,815628.8582,1
2,3,167,24.95506287,32.09852219,49.39870453,6586,2.636238575,4.166156292,2824.160035,440.5563585,29.12717496,420.7233668,811765.1064,815024.2533,1
2,3,118,25.46272087,27.62575912,212.0053864,6295,0.86747247,2.351403475,2758.065475,114.7562106,72.80348161,130.0518951,811585.6655,815066.6439,1
2,3,120,34.43458176,17.39995575,263.6598206,6476,0.885405064,1.640323639,2953.881127,371.3197283,238.7232654,477.6040097,811594.9528,815044.0312,1
2,3,108,21.02696419,40.56322098,23.19858932,7231,0.653376877,2.565498829,1810.907333,284.1809871,475.6069524,405.7205466,811621.2277,815126.428,1
2,3,112,26.37385368,22.93493462,284.7435608,7164,0.561353564,1.964375138,2899.087348,430.7185699,31.74251727,425.5174441,811640.6891,815137.2164,1
2,3,114,31.29109192,27.55659103,265.2363586,7164,0.764949322,1.760779381,2493.242394,173.5324242,52.22202188,178.5543508,811656.1313,815162.1778,1
2,3,118,30.34371948,29.11032104,277.4313965,6878,0.727364838,1.798363805,2489.849103,168.5456042,50.06704359,200.8794667,811666.2851,815179.5239,1
2,3,104,22.67290115,17.2043438,115.0168915,7610,0.736574054,2.482301712,3357.967969,89.93922694,85.64588651,269.2149749,811779.028,815219.5853,1
2,3,100,32.75845718,48.25990295,115.559967,6317,0.821922839,1.703805804,3341.770903,76.467698,84.41724128,287.0037558,811787.9003,815231.6155,1
2,3,115,33.34934616,10.3990202,237.5288086,7335,0.844482303,1.6812464,3297.996071,158.4782642,10.74135748,392.7336531,811654.016,815196.4469,1
2,3,94,23.82023811,63.91706848,59.03624344,5196,0.445229381,2.080499411,3317.526131,213.8797963,53.02993638,403.447695,811721.1327,815245.2998,1
2,3,92,0,52.78416443,200,4617,1,1.8,3386.896421,258.3694722,114.039105,334.076602,811765.7912,815323.3488,1
2,3,94,30.71112442,58.540905,257.7352295,4617,1.088594198,2.130281687,3337.901261,163.0098808,29.13486093,346.4369299,811773.861,815324.6717,1
2,3,95,29.19011497,39.03324509,71.56504822,2541,1.02721417,2.191661596,3377.348902,158.2497909,27.81855864,291.7868803,811813.1731,815306.8285,1
2,3,90,30.15700722,25.80946541,55.61965561,2206,0.719876647,1.805852056,3396.679999,179.1294582,43.64042891,276.9999547,811821.7907,815313.4183,1
2,3,78,21.51592445,30.23844528,320.1944275,6441,0.332047522,2.19368124,5.376919035,53.75240948,414.4738984,1785.706139,813022.8847,816686.7011,1
2,3,67,41.279953,45.9405632,18.43494797,6283,1.479217172,1.739658713,4.633134953,53.30679322,419.2848802,1783.497988,812403.2733,816274.8764,1
2,1,13,6.439713478,36.12611389,333.4349365,0,-0.918655336,3.444384098,4314.399893,132.7047116,8.173577213,1474.582603,813649.4387,817505.3954,1
2,3,111,31.29109764,14.79607105,274.7636414,6878,1.111523151,2.107352734,3502.46682,254.8975366,49.72517907,169.6203483,811650.8429,815167.8893,1
2,3,104,39.16847229,39.63993835,196.189209,7422,1.404458642,1.814417243,3510.545023,232.7450099,53.27038097,152.2583419,811591.824,815219.0814,1
2,3,101,42.30055237,23.2335701,199.440033,7335,1.168496013,1.35723269,3219.472772,248.0241222,237.6186206,249.9625399,811601.3431,815214.0045,1
2,3,99,31.24715424,42.16375732,253.0724945,6097,0.763220787,1.762507915,3195.485002,259.4848925,261.5968309,272.3345536,811533.1715,815086.2282,1
2,3,132,24.95562553,23.99943733,40.60129547,7415,3.04172945,4.571595669,9.435371268,157.0082085,461.2862662,1667.795034,812991.5557,816418.5351,1
3,3,137,37.55354691,28.04496193,203.1985931,6707,1.346530199,1.872345686,3.00326823,35.63893005,26.93552573,1374.991849,812581.5485,815461.2145,1
3,3,172,32.87841415,36.93014908,218.6598053,6296,0.82651937,1.699209332,21.60167217,27.78737389,34.96966608,1372.918389,812779.1934,815361.7082,1
2,3,316,41.55695343,19.40917015,184.8990936,7424,1.142388821,1.383339763,2445.195201,104.0583,0.640150001,291.2283661,807560.6937,812203.3301,1
2,3,272,35.85368729,40.21632004,257.9052429,7702,1.284604907,1.934270859,2571.067112,240.088907,114.8563687,396.8211104,807668.3183,812119.6001,1
2,3,461,38.08010864,43.17110443,165.0685883,6612,1.365504384,1.853371501,2598.358515,47.68729465,67.15775711,549.6513472,808009.0251,812435.0252,1
2,3,442,43.2960701,50.59442139,200.3764343,7077,1.549924493,1.668951392,2927.597268,399.1855571,41.07601458,342.1253327,808047.1198,812405.8096,1
2,3,447,46.92309189,43.47945404,199.2900543,7196,1.676617026,1.542258859,3150.242693,408.2221781,286.6689201,262.4530015,808035.1737,812413.3852,1
2,3,421,43.13102722,44.56731796,152.7446747,6555,1.19757843,1.328150272,3697.93194,510.1925698,51.14211915,61.63994575,808117.5582,812396.1107,1
3,3,408,35.24542999,23.61909294,180,6978,2.871600151,3.566151381,3656.461781,546.863504,103.5119241,133.1040064,808146.8167,812385.4435,1
2,3,452,26.43174934,20.6959343,203.9624939,7609,0.563890576,1.961838126,3658.742356,569.8319821,117.0845914,141.901315,808882.8263,812583.7782,1
2,3,431,26.7811451,33.74034882,143.1300964,7811,1.618840218,2.986329794,2002.129052,271.3410404,163.7422536,168.8412052,808942.7502,812557.4546,1
2,3,404,39.61807251,27.19740486,232.4314117,7216,1.073884606,1.451844096,2007.489477,288.0238006,112.988387,145.1471726,808952.9869,812254.3183,1
2,3,300,26.4321003,60.82077026,336.0375061,7728,0.910479426,2.308396339,2149.995489,152.3366676,195.5261123,303.4035665,810905.3753,813421.8483,1
2,3,250,43.8601532,44.27245331,66.80140686,7634,1.223065495,1.302663207,1902.057516,109.1524935,322.3270525,252.5319717,811006.1338,813583.9242,1
2,3,241,31.63750076,36.69844437,145.0079803,6966,0.778529108,1.747199535,1663.211013,224.9855174,481.90799,397.7761377,810191.609,813724.6839,1
2,3,161,39.14085388,28.86923218,97.12501526,7103,1.403474212,1.815401673,2984.199498,362.0844088,557.7240154,147.5339241,810389.1197,813923.0313,1
2,3,181,30.15635872,46.8535881,145.6196594,6843,1.066424131,2.152451754,2832.001825,352.4434665,482.5534664,277.9121588,810340.1936,813900.5085,1
